mean,std
41.85412000000001,0.8885149751378287
4.5602800000000006,0.1944705550646385
29.667160000000003,0.5833199663413983
18.413880000000013,0.6500340936378382
47.678799999999995,0.442839686513988
56.6244,3.8064679471830236
53.23511999999999,0.46070247740897075
15.793399999999991,1.0888872954390987
42.89036000000004,0.8209825331142652
49.524519999999995,0.2522428898938642
21.262839999999997,0.9578831321090879
45.72639999999998,0.3735102134052992
25.09368000000001,1.1619689950173053
38.717679999999994,1.435457827418552
12.928480000000004,0.47117141211919183
28.3382,0.7355310897139176
29.839560000000002,0.5894788781552437
40.139879999999984,0.5393097492373838
8.030839999999992,0.808184349123809
62.00243999999998,1.64962769512703
6.306359999999998,0.15708677672448035
16.132760000000008,0.5515170592707596
24.375880000000002,0.6130333311168656
20.986320000000003,0.9393692115790522
36.754000000000005,1.0390731891303315
17.179280000000006,0.5406684483898958
50.435880000000004,1.9589127551601968
32.93043999999999,1.1155347945768643
51.97792000000003,4.262737264898954
5.829799999999989,0.49602633852856665
63.92968000000001,1.8637604755011206
48.53724000000004,0.6362092669281875
7.398319999999999,0.36407165542118847
10.402200000000011,1.021107537142704
6.6481200000000005,0.6352927301740892
13.690319999999991,0.2435989725712139
4.8152800000000004,0.35605395557009123
42.89080000000001,1.866136872608555
16.928760000000022,0.39308539391286274
47.36888,0.40840313181008936
13.078279999999996,1.3897325165188723
28.232520000000008,1.665515963085666
32.82843999999999,1.46182464460217
42.22164000000002,0.25072287137980026
4.810159999999998,0.3450161139360045
45.28511999999998,1.68017622713121
28.563080000000017,2.366180499077969
15.400160000000001,1.1352239019816848
29.920719999999996,0.3591649753498693
12.701279999999999,0.3544869611459498
25.014960000000002,2.035842335363382
7.344440000000005,0.3971169776978867
4.524439999999995,0.4530023520068023
26.23204,0.5624889453621454
11.898880000000004,0.42879529758255935
46.10083999999996,1.6319337380240677
45.950079999999986,1.1838002897889564
16.86272,0.47399757002071446
23.372000000000018,0.49741338976879695
53.286279999999984,1.6947450559949355
5.25484,0.38831653754808476
32.93324,1.065364307092794
7.149120000000004,0.7206640356010803
14.960320000000003,0.9804977311565863
39.31819999999996,1.058412257121059
7.609599999999991,0.39780704087166213
17.637480000000004,0.2585960891997356
39.43672000000002,1.6542384535018457
17.447440000000004,0.47102878773542284
16.228719999999996,0.5234070896788698
42.76552000000001,0.8518370943680288
22.01540000000001,1.5499908148451775
13.122639999999999,0.8948941684304147
14.116360000000006,0.6127408553567266
7.425399999999992,0.3619781106785902
35.97615999999998,0.31761228669343783
34.11523999999997,0.39332909057680443
16.787880000000005,0.8549345929560528
55.849440000000044,3.9662450865707966
49.106519999999996,1.4610532488530097
8.184119999999991,0.2705064148628047
24.286279999999987,0.668838351593454
18.892319999999994,0.5921950671783424
39.937840000000016,0.3402375357348033
17.805279999999993,0.35110056683538465
52.58280000000002,1.3525347912145493
50.39380000000002,2.6116511341651947
27.698199999999996,1.389617106548147
52.64791999999998,0.5818503872065132
5.165320000000001,0.4228732490226306
50.895359999999954,1.6973343352984793
37.64004000000002,0.35626520738344314
53.84691999999998,0.38858991506259316
27.4264,0.7479674197745361
28.588159999999988,1.3156511567528304
62.30403999999999,0.40863186169653315
51.125000000000014,0.4896455975958324
10.529199999999998,0.3373154113689262
33.35588,0.3825472456844027
41.93848000000005,2.6327773464201814
